person_id,primary_name,birth_year,death_year,primary_profession
437371,Akiji Kobayashi,1930,1996,actor
149755,Akiko Chihaya,1908,,actress
365916,Akiko Hiramatsu,1967,,"actress,soundtrack"
366594,Akiko Hitomi,,,"writer,actress,script_department"
1006273,Akiko Kikuchi,,,miscellaneous
890288,Akiko Yada,1978,,actress
890439,Akiko Yajima,1967,,"actress,soundtrack"
404754,Akili Jones,,,actor
334353,Akim Hadj,,,actor
1045546,Akin Öksüz,,,editorial_department
389731,Akio Isono,1910,,actor
414226,Akio Kaneda,1954,,actor
586645,Akio Nanjo,,,producer
904432,Akio Ôtsuka,1959,,actor
792816,Akio Suzuki,,,visual_effects
1010812,Akira,,,animation_department
243508,Akira Emoto,1948,,"actor,director,soundtrack"
284011,Akira Fushimi,1900,1970,"writer,miscellaneous"
933991,Akira Ichijô,,,actor
946559,Akira Igarashi,,,director
389243,Akira Ishida,1967,,actor
389302,Akira Ishihama,1935,,actor
413557,Akira Kamiya,1946,,actor
433211,Akira Kitazaki,,,cinematographer
437375,Akira Kobayashi,,,composer
448297,Akira Kubo,1936,,actor
41,Akira Kurosawa,1910,1998,"writer,director,assistant_director"
529071,Akira Matsuhashi,,,camera_department
798960,Akira Takahashi,1934,2011,actor
799190,Akira Takarada,1934,,"actor,soundtrack"
806722,Akira Terao,1947,,"actor,producer"
891079,Akira Yamauchi,1921,,actor
190861,Akis Daoutis,,,"composer,music_department,actor"
714737,Akis Sakellariou,,,"actor,soundtrack"
4445,Akkineni Nageshwara Rao,1923,2014,"actor,producer,miscellaneous"
255133,Akmal Fatkullakhodzhayev,,,actor
672148,Akos Rathony,,,
357501,Aksel Hennie,1975,,"actor,producer,director"
477519,Aksel Leth,1988,,"actor,assistant_director,writer"
711741,Aksel Rødseth,,,"special_effects,art_department"
449475,Akshay Kumar,1967,,"actor,producer,soundtrack"
607766,Akshay Oberoi,1985,,actor
427305,Akshaye Khanna,1975,,"actor,music_department"
8258,Aktan Arym Kubat,1957,,"writer,director,producer"
441411,Aku Korhonen,1892,1960,"actor,soundtrack"
924540,Al-Mimy,,,camera_department
46117,Al Baker,,,actor
56337,Al Bartoli,,,transportation_department
72718,Al Bernard,,,
158785,Al Cliver,1951,,actor
321017,Al Dobalo,1955,2013,actor
289432,Al Ernest Garcia,1887,1938,"actor,casting_director,miscellaneous"
276357,Al Franken,1951,,"writer,producer,actor"
278268,Al Freeman Jr.,1931,2012,"actor,director,writer"
320008,Al Green,,,actor
931779,Al Gunn,,,art_department
345026,Al Harrendon,,,transportation_department
376215,Al Howard,,,"producer,writer,composer"
390159,Al Itzkoff,,,miscellaneous
404568,Al Jolson,1886,1950,"soundtrack,actor,composer"
5048,Al Joyner,1960,,actor
449230,Al Kulick,,,actor
473597,Al Leinonen,,,actor
477664,Al Lettieri,1928,1975,"actor,miscellaneous,writer"
479616,Al Lewis,1901,1967,"soundtrack,music_department"
574073,Al Morrone,,,sound_department
577416,Al Mueller,,,actor
595702,Al Nicolosi,,,"producer,actor,cinematographer"
613446,Al Orazi,,,transportation_department
199,Al Pacino,1940,,"actor,producer,soundtrack"
678008,Al Reiners,,,"camera_department,location_management"
678881,Al Remington,,,composer
688229,Al Ritz,1901,1965,"actor,soundtrack"
689471,Al Robb,,,miscellaneous
721153,Al Santos,1976,,"actor,producer,executive"
2323,Al Sapienza,1956,,"actor,producer"
745890,Al Shean,1868,1949,"actor,soundtrack,writer"
722814,Al Snow,1963,,"actor,producer,stunts"
767890,Al Somerville,,,special_effects
810848,Al Thompson,,,"actor,producer,director"
822101,Al Trejo,,,actor
918092,Al Van Dam,1929,2005,composer
15207,Al Vicente,1971,,"actor,director,writer"
7675,Aladdin Abbasov,1922,2014,actor
7672,Alain Abadie,,,actor
38319,Alain Astié,,,actor
38449,Alain Astruc,,,"cinematographer,actor,producer"
120704,Alain Bécourt,1946,,actor
65716,Alain Bellaïche,,,"composer,producer,director"
120906,Alain Bévérini,,,"actor,writer,director"
95952,Alain Bouzigues,1968,,"actor,writer"
125535,Alain Camilla,,,writer
139709,Alain Cavalier,1931,,"director,writer,cinematographer"
142090,Alain Chabat,1958,,"actor,writer,producer"
160871,Alain Cohen,,,actor
182966,Alain Cuny,1908,1994,"actor,director,writer"
1127,Alain Delon,1935,,"actor,producer,writer"
207640,Alain Demouzon,,,"writer,assistant_director,miscellaneous"
227725,Alain Duclos,,,actor
243174,Alain Emery,1940,,actor
250315,Alain Evrard,,,"art_department,location_management"
279331,Alain Fresnot,1951,,"editor,director,writer"
285530,Alain Gagnol,1967,,"writer,director,animation_department"
366586,Alain Hitier,,,actor
401239,Alain Johannes,,,"soundtrack,music_department,composer"
404431,Alain Joli-Coeur,,,miscellaneous
449246,Alain Kuligowski,,,actor
474365,Alain Lemeur,,,"composer,soundtrack"
512702,Alain Maneval,,,"actor,writer"
601594,Alain Noury,1945,,actor
628958,Alain Patrick,,,"actor,director,writer"
639983,Alain Petit,1944,,"actor,writer,composer"
3826,Alain Renoir,1921,2008,"cinematographer,camera_department,actor"
689521,Alain Robbe-Grillet,1922,2008,"writer,director,actor"
769614,Alain Souchon,1944,,"soundtrack,actor,composer"
129195,Alaina Capri,1939,,actress
412369,Alaina Huffman,1980,,"actress,producer"
1001562,Alaine Caudle,,,"visual_effects,animation_department,producer"
586588,Alakh Nandan,,,actor
1017894,Alamo Drafthouse Winchester,,,
771530,Alan A. Spence,1956,,"miscellaneous,camera_department,art_department"
8351,Alan Abel,1924,2018,"actor,director,writer"
9904,Alan Ackles,1948,,actor
257,Alan Alda,1936,,"actor,miscellaneous,soundtrack"
25311,Alan Anderson,1917,2007,actor
273,Alan Arkin,1934,,"actor,soundtrack,director"
39468,Alan Au,,,"art_director,production_designer,art_department"
49653,Alan Bangs,1951,,"composer,actor,music_department"
51926,Alan Bardsley,,,actor
52382,Alan Barker,,,actor
52903,Alan Barnard,1928,2007,special_effects
868,Alan Bates,1934,2003,"actor,soundtrack,producer"
59853,Alan Baxter,,,"producer,actor"
83111,Alan Blanchard,,,actor
91149,Alan Boone,,,actor
105242,Alan Broadbent,1947,,"music_department,soundtrack,composer"
105423,Alan Brock,,,actor
110247,Alan Bruckner,,,"production_designer,miscellaneous,producer"
125904,Alan Campbell,1957,,actor
137345,Alan Cassie,1940,,"art_department,art_director,production_designer"
155642,Alan Clark,1952,,"composer,actor,soundtrack"
158857,Alan Clore,1944,,producer
161536,Alan Cohn,,,"music_department,miscellaneous,director"
171535,Alan Corno,,,"assistant_director,production_manager,actor"
175750,Alan Cox,1970,,"actor,producer,director"
177324,Alan Crapper,,,actor
179740,Alan Crosley,,,
1085,Alan Cumming,1965,,"actor,producer,soundtrack"
183676,Alan Curtis,1934,2015,"music_department,soundtrack"
211487,Alan Devlin,1948,2011,actor
220849,Alan Donnelly,,,actor
223485,Alan Douvin,,,actor
492823,Alan E. Lorimer,1946,,"special_effects,sound_department"
252947,Alan Fama,,,make_up_department
255698,Alan Fawcett,,,actor
275230,Alan Francis,,,"actor,writer"
277593,Alan Frazier,,,"camera_department,actor"
278099,Alan Freed,1921,1965,"soundtrack,actor,producer"
281610,Alan Frybach,,,writer
298494,Alan Gerrard,1929,2009,actor
305582,Alan Glazer,,,"producer,miscellaneous,executive"
314104,Alan Gorrie,1946,,"soundtrack,composer,actor"
322481,Alan Grenham,,,art_department
374560,Alan Horrox,,,"producer,director,writer"
376218,Alan Howard,,,
379056,Alan Huestis,,,camera_department
917802,Alan Huxley,,,art_department
735134,Alan James Scott,,,miscellaneous
397411,Alan Jay,1961,,"producer,production_designer,miscellaneous"
422087,Alan Kelley,,,"editor,producer,camera_department"
1047610,Alan King,,,producer
437326,Alan Ko,1981,,"actor,soundtrack"
107713,Alan L. Brown,,,actor
913869,Alan L. Gansberg,,,"writer,producer,director"
2438,Alan L. Nineberg,1942,2002,sound_department
454808,Alan Ladd,,,"director,actor"
934749,Alan Lagrue,,,
456394,Alan Lake,1933,,"editor,production_manager,editorial_department"
498455,Alan Lupl,,,art_department
504267,Alan Mackay,,,actor
505610,Alan Madden,,,"actor,director,writer"
507760,Alan Maher,,,"producer,actor,director"
519021,Alan Marks,1949,1995,"actor,composer"
520845,Alan Marshal,1909,1961,"actor,soundtrack"
520868,Alan Marshall,,,camera_department
525401,Alan Marx,,,actor
540021,Alan McKee,,,actor
540199,Alan McKenna,,,"actor,producer,writer"
548042,Alan Menken,1949,,"soundtrack,music_department,composer"
613261,Alan Oppenheimer,1930,,"actor,soundtrack"
614312,Alan Ormsby,1943,,"writer,miscellaneous,make_up_department"
570,Alan Parker,1944,2020,"director,writer,soundtrack"
635388,Alan Peppiatt,,,visual_effects
655490,Alan Powell,,,art_department
658077,Alan Price,,,assistant_director
670688,Alan Rank,,,camera_department
675437,Alan Reed,,,writer
614,Alan Rickman,1946,2016,"actor,soundtrack,writer"
580982,Alan Robert Murray,1955,2021,sound_department
909853,Alan Roberts,,,actor
726041,Alan Scarfe,1946,,actor
744980,Alan Shaterian,,,"miscellaneous,actor"
745891,Alan Shean,1930,2002,"art_department,miscellaneous,animation_department"
745972,Alan Shearman,1947,,"actor,miscellaneous,writer"
750365,Alan Shoub,,,"transportation_department,actor,miscellaneous"
647,Alan Smithee,,,"director,actor,writer"
776598,Alan Stark,1959,,actor
780789,Alan Stern,1947,1986,"producer,miscellaneous"
789776,Alan Sues,1926,2011,"actor,soundtrack,writer"
794638,Alan Swerdlow,,,actor
800118,Alan Tam,1950,,"actor,producer,music_department"
800962,Alan Tang,,,sound_department
5460,Alan Thicke,1947,2016,"music_department,actor,writer"
837250,Alan Van Sprang,1971,,"actor,producer,miscellaneous"
847638,Alan Vint,1944,2006,"actor,director,assistant_director"
859058,Alan Ward,,,actor
879283,Alan Wilson,,,art_department
887848,Alan Wright,,,actor
894374,Alan Young,,,"special_effects,transportation_department"
895720,Alan Yuen,,,"writer,director,assistant_director"
40515,Alana Austin,1982,,actress
200613,Alana De Roma,1989,,actress
5489,Alanna Ubach,1975,,"actress,soundtrack,producer"
612736,Alannah Ong,,,actress
803375,Alaric,1979,,"actor,director,producer"
504399,Alastair Mackenzie,1970,,"actor,writer"
754132,Alastair Sim,1900,1976,"actor,director,writer"
68385,Alayna Bennett,,,"miscellaneous,actress,camera_department"
15761,Alba,1976,,"actress,stunts,producer"
35208,Alba Arnova,1930,2018,"actress,miscellaneous"
290232,Alba García,,,actress
491774,Alba Lopes,1915,,actress
563760,Alba Molas,,,"actress,producer"
624889,Alba Parietti,1961,,actress
833994,Alba Valeria,1963,,actress
786821,Alban Streeter,1930,,"sound_department,editor,editorial_department"
328824,Albane Guilhe,,,"assistant_director,actress"
822076,Albee Treider,,,actor
601881,Alberico Novelli,,,camera_department
575870,Albert-James Motil,,,actor
305908,Albert 'Othello' Glenn,,,music_department
11482,Albert Adea,,,actor
38824,Albert Adkins,,,actor
12860,Albert Agostini,1957,,"production_manager,location_management,transportation_department"
39469,Albert Au,1955,,actor
41474,Albert Avramovic,,,"producer,actor"
982,Albert Brooks,1947,,"actor,writer,director"
118090,Albert Busch,,,director
150897,Albert Cho,,,"assistant_director,miscellaneous,camera_department"
174903,Albert de Courville,1887,1960,"director,writer,producer"
204432,Albert Dekker,1905,1968,actor
214914,Albert Dieudonné,1889,1976,"actor,writer,director"
230975,Albert Dupontel,1964,,"actor,writer,director"
1214,Albert Finney,1936,2019,"actor,producer,soundtrack"
293570,Albert Gatbonton,,,actor
313569,Albert Gore Sr.,1907,1998,
356550,Albert Henderson,1915,2004,actor
369240,Albert Hogsett,1899,1980,"art_director,art_department,set_decorator"
609387,Albert J. Ohlson,,,"writer,editor"
414669,Albert Kantof,,,"writer,assistant_director,actor"
426263,Albert Kesselring,1885,1960,
479525,Albert Lewin,1894,1968,"writer,producer,director"
482314,Albert Lieven,1906,1971,actor
509864,Albert Malbert,1914,1972,actor
512396,Albert Mandell,,,miscellaneous
549422,Albert Merour,,,actor
576494,Albert Mourlan,,,"animation_department,director"
607500,Albert Oaten,,,miscellaneous
660675,Albert Préjean,1894,1979,"actor,soundtrack,director"
708913,Albert Russell,1890,1929,"director,actor,writer"
728522,Albert Schimel,,,"cinematographer,camera_department"
732702,Albert Schultz,1963,,"actor,producer,writer"
744785,Albert Sharpe,1885,1970,"actor,soundtrack"
779464,Albert Steinrück,1872,1929,actor
847695,Albert T. Viola,1919,2007,"miscellaneous,director,soundtrack"
803066,Albert Tauman,,,writer
817594,Albert Tompkins,,,"editor,miscellaneous"
1041085,Albert Travell,,,actor
885993,Albert Woodbury,1909,1989,"music_department,composer,soundtrack"
24825,Alberto Anchart,1931,2011,actor
70660,Alberto Bergamini,,,actor
127351,Alberto Candeau,1910,1990,actor
128029,Alberto Canova,,,actor
184947,Alberto Cárdenas,,,"editor,editorial_department,producer"
141713,Alberto Cervantes,,,"producer,production_manager"
158867,Alberto Closas,1921,1994,"actor,director,soundtrack"
167241,Alberto Consiglio,1902,1973,writer
167886,Alberto Conversi,,,actor
173810,Alberto Coto,,,transportation_department
185873,Alberto D'Aversa,1920,1969,"director,writer,assistant_director"
187837,Alberto Dalbés,1922,1983,actor
206308,Alberto Dell'Acqua,,,"actor,stunts,miscellaneous"
227192,Alberto Dubois,1921,,"director,writer,assistant_director"
286196,Alberto F. Galar,,,writer
255008,Alberto Fassini,,,miscellaneous
261198,Alberto Fesser,,,"actor,special_effects"
283235,Alberto Fumagalli,,,actor
461241,Alberto Lanza,,,"sound_department,music_department"
501165,Alberto López Hernández,,,miscellaneous
498456,Alberto Lupo,1924,1984,"actor,miscellaneous,soundtrack"
605583,Alberto O'Farril,,,actor
611590,Alberto Olmedo,1933,1988,actor
650900,Alberto Polido,,,director
653981,Alberto Portillo,,,"miscellaneous,actor"
661073,Alberto Puerta,,,"art_department,miscellaneous"
686895,Alberto Rincón,,,production_manager
559621,Alberto Ruschel,1918,1996,"actor,producer,director"
718058,Alberto San Juan,1968,,"actor,soundtrack,writer"
768732,Alberto Sordi,1920,2003,"actor,writer,director"
803224,Alberto Tavazzi,1912,2006,"production_designer,actor,set_decorator"
807015,Alberto Terracina,,,actor
817188,Alberto Tomba,1966,,actor
960709,Alberto Zavala Orozco,,,editorial_department
16263,Alberty,,,actor
398518,Albin 'Humpty' Jenkins,,,actor
752139,Albin Siekierski,1920,1989,"writer,actor"
759117,Albin Skoda,1909,1961,actor
386589,Albina Imasheva,,,actress
633030,Albino S. Pedro,,,actor
675068,Alby Redick II,,,miscellaneous
52885,Alceo Barnabei,,,actor
217785,Alcina do Aido,,,
512886,Alda Mangini,1914,1954,actress
367622,Aldis Hodge,1986,,"actor,miscellaneous"
17045,Aldo Baglio,1958,,"actor,writer,director"
51156,Aldo Barbero,1937,2013,"actor,director"
53571,Aldo Barni,,,writer
113621,Aldo Bueno,,,actor
128181,Aldo Canti,1941,1990,actor
136061,Aldo Casanova,,,actor
251221,Aldo Fabrizi,1905,1990,"actor,writer,director"
253767,Aldo Farina,,,actor
502744,Aldo Maccione,1935,,"actor,soundtrack"
516121,Aldo Marchiori,,,"camera_department,cinematographer,location_management"
567165,Aldo Montiel,,,actor
673055,Aldo Ray,1926,1991,"actor,soundtrack"
717204,Aldo Sambrell,1931,2010,"actor,director,writer"
844444,Aldo Vianello,,,actor
383389,Aldous Huxley,1894,1963,writer
17187,Ale,1971,,"actor,writer"
285,Alec Baldwin,1958,,"actor,producer,soundtrack"
115218,Alec Burden,,,actor
258012,Alec Fennell,,,actor
27,Alec Guinness,1914,2000,"actor,soundtrack,writer"
936537,Alec Klapper,,,camera_department
524356,Alec Martèl,,,"location_management,assistant_director,miscellaneous"
577025,Alec Mozeley,,,miscellaneous
593378,Alec Newman,1974,,"actor,writer,soundtrack"
1016682,Alec Owen,,,art_department
649055,Alec Pleon,1911,1985,"actor,writer"
613482,Alecia Orbik,,,set_decorator
887174,Alecia Workman,,,"actress,miscellaneous"
749493,Aleisa Shirley,1963,,actress
9205,Alejandra Abreu,1953,,actress
204798,Alejandra del Moral,,,actress
244846,Alejandra Enriquez,,,actress
576805,Alejandra Moya,,,"director,actress,editor"
13113,Alejandro Aguilar,,,actor
21079,Alejandro Almenares,,,
36053,Alejandro Arteaga,,,"producer,actor"
41534,Alejandro Awada,1961,,"actor,soundtrack"
65608,Alejandro Bellame Palacios,1964,,"director,writer,producer"
113582,Alejandro Buenaventura,,,actor
264222,Alejandro Fiore,1969,,"actor,writer,producer"
277377,Alejandro Fratessi,,,art_department
295032,Alejandro Gaytán,,,"actor,composer"
304283,Alejandro Girbal,,,sound_department
307982,Alejandro Goic,1957,,"actor,writer"
401086,Alejandro Jodorowsky,1929,,"writer,director,actor"
478241,Alejandro Levi,1963,,"producer,location_management,miscellaneous"
501249,Alejandro López Rosas,,,"editorial_department,sound_department"
945324,Alejandro Martín de Vidales,,,composer
524822,Alejandro Martínez,,,actor
545730,Alejandro Mejía,,,"cinematographer,camera_department,producer"
637508,Alejandro Perrotta,,,"animation_department,special_effects,visual_effects"
711294,Alejandro Rábago,,,actor
680852,Alejandro Rey,1930,1987,"actor,director"
713872,Alejandro Sagrista,,,actor
752325,Alejandro Sieveking,1934,2020,"writer,actor,soundtrack"
766766,Alejandro Solar Luna,1968,,"director,assistant_director,miscellaneous"
793010,Alejandro Suárez,1941,,actor
817515,Alejandro Tommasi,1957,,actor
820232,Alejandro Tovar,,,sound_department
822103,Alejandro Trejo,1959,,"actor,casting_director"
831454,Alejandro Urdapilleta,1954,2013,"actor,writer"
290125,Alejo García Pintos,1967,,actor
724050,Alejo Sauras,1979,,actor
426183,Alek Keshishian,1964,,"director,writer,music_department"
620655,Aleka Paizi,1919,2009,actress
18199,Alekos Alexandrakis,1928,2005,"actor,director"
6795,Aleks Paunovic,1969,,"actor,producer,stunts"
1029657,Aleksa Bartol,,,camera_department
70074,Aleksandar Bercek,1950,,"actor,director,writer"
294637,Aleksandar Gavric,1932,1972,actor
326479,Aleksandar Grunbaum,1935,1991,actor
391312,Aleksandar Jacic,,,"sound_department,editor"
640651,Aleksandar Petrovic,1929,1994,"director,writer,assistant_director"
752970,Aleksandar Siljanovski,,,art_department
773847,Aleksandar Sreckovic,1973,,"actor,producer"
784159,Aleksandar Stojkovic,1915,1972,actor
63178,Aleksander Bednarz,1941,2013,actor
309557,Aleksander Golebiowski,1936,2000,sound_department
899464,Aleksander Zelwerowicz,1877,1955,actor
8237,Aleksandr Abdulov,1953,2008,"actor,writer,director"
10202,Aleksandr Adabashyan,1945,,"actor,writer,production_designer"
27884,Aleksandr Andrienko,1959,,actor
30143,Aleksandr Antonov,1898,1962,"actor,miscellaneous"
49012,Aleksandr Baluev,1958,,actor
50635,Aleksandr Baranov,1955,,"director,writer"
57103,Aleksandr Bashirov,1955,,"actor,writer,director"
66649,Aleksandr Belyavskiy,1932,2012,actor
70135,Aleksandr Berda,1956,,actor
114266,Aleksandr Bulganin,,,writer
148228,Aleksandr Cherednik,,,actor
150617,Aleksandr Chistyakov,1880,1942,actor
207791,Aleksandr Demyanenko,1937,1999,actor
219899,Aleksandr Domogarov,1963,,actor
221241,Aleksandr Dontsov,,,"writer,producer"
233608,Aleksandr Dzhobinov,1906,1961,actor
